Company_Name,PCA1,PCA2,Cluster,Sector
엔씨소프트,-0.0118077508581821,0.6953452318009913,3,게임 소프트웨어
넷마블,0.0706472771035109,0.3227804552051321,3,게임 소프트웨어
현대차우,0.415775731378916,0.4888926437882667,1,기타
LG생활건강,-0.2722771036962322,-0.8024888200398966,2,개인생활용품
SKC,-0.6346222064030621,0.10626916782879,0,화학
오리온,0.2831633241754065,-0.5738872933673823,2,식료품
대한전선,0.4755557824006236,0.3194273990575332,1,전기장비
영원무역,0.5527516563366501,0.0433431758064888,1,섬유 및 의복
SK바이오사이언스,-0.5825929178924051,0.7729043637952385,3,제약
에코프로머티,-0.99219164893947,0.2542773335021523,0,전자 장비 및 기기
현대제철,0.5494680309623745,-0.0474987172743055,1,금속 및 광물
한국가스공사,0.5127401498247603,-0.0568772243820952,1,가스
포스코DX,0.4567878211579757,-0.1797464541641643,1,IT 서비스
강원랜드,0.5115649527546375,-0.086416081359125,1,호텔 및 레저
한화엔진,0.5520096760983237,0.1155216410707383,1,조선
KCC,0.5580095005621748,0.1114711935404814,1,건축자재
한전기술,0.5290677403244697,0.0371875277219034,1,에너지 시설 및 서비스
롯데케미칼,0.4464766378377777,0.14293572728101,1,화학
현대엘리베이터,0.5574799198308062,-0.0929196885464736,1,기계
CJ제일제당,-0.8060576744552964,-0.3481355580839896,0,식료품
금호석유화학,0.4697700724807979,-0.302537877530788,1,화학
롯데지주,0.55272045434217,0.0188480899455156,1,복합 산업
에스원,0.5591716676709793,0.0513543137612114,1,상업서비스
더존비즈온,0.3556409797252211,0.4241878323131884,1,일반 소프트웨어
풍산,0.5274311587358063,0.0356686288009037,1,금속 및 광물
DB하이텍,0.5386005141117616,0.0754061654558747,1,반도체 및 관련장비
HD현대마린엔진,0.5434008060081343,0.2082286526256068,1,조선
HD현대인프라코어,0.551383831521427,0.0969784466912721,1,기계
동서,-0.0952035669664351,0.2986756644094775,3,식료품
농심,0.3385504348700495,0.229572526519387,1,식료품
F&F,0.4362989225082135,-0.3446598931104302,1,섬유 및 의복
한솔케미칼,0.562559750751165,0.120577082879431,1,화학
현대해상,0.0153327164015307,0.6593691322104727,3,보험
한국앤컴퍼니,0.4616134014642626,0.3587359687921894,1,자동차부품
일진전기,0.3505614535347152,0.5039728323118946,1,전기장비
한화생명,0.5029967218719729,-0.0532496304255145,1,보험
제일기획,0.5432004726871602,0.0959120397525845,1,미디어
한미사이언스,0.4614755520268855,0.059137027588861,1,제약
미스토홀딩스,-0.647002872573015,0.7750128880983169,3,섬유 및 의복
한온시스템,-1.1785260668834865,0.3613167902508988,0,자동차부품
대덕전자,0.4151177808698551,0.4919842950374176,1,전자 장비 및 기기
영원무역홀딩스,0.5667343417068289,0.0753926173299066,1,섬유 및 의복
한전KPS,0.328080514728105,0.2101237161563288,1,전력
한올바이오파마,-1.1062249149872454,0.6604289238605261,0,제약
iM금융지주,0.5674750993210407,0.0095340403685101,1,상업은행
신영증권,0.5558269773013209,0.0847255383096407,1,증권
SK아이이테크놀로지,0.4418114112442718,0.2011373268942204,1,전자 장비 및 기기
SK가스,0.4836350797321725,-0.1049477350170403,1,석유 및 가스
효성,0.526250312596811,0.3044631076459382,1,복합 산업
아모레퍼시픽홀딩스,0.4992686108255744,-0.0634058051431144,1,개인생활용품
코리안리,0.5477504147043852,0.1334030814891173,1,보험
두산우,0.5625073143322363,0.0514929886950557,1,기타
이마트,0.4659227420220398,-0.404946055617204,1,도소매
롯데에너지머티리얼즈,0.1530130056346275,0.4030099737555224,3,전자 장비 및 기기
CJ대한통운,0.02101062106192,-0.0643564758696871,2,육상운수
신세계,0.5587402613600947,-0.0174822553489171,1,백화점
대웅제약,0.3843498573741454,-0.0057256988711463,1,제약
두산퓨얼셀,0.4453683090041923,0.4534035335710206,1,전자 장비 및 기기
현대백화점,0.5735673890421029,-0.000955193520775,1,백화점
롯데쇼핑,0.5377757075677494,-0.2377603844996183,1,도소매
팬오션,0.4896749522179019,-0.0791671181313598,1,해상운수
HL만도,-1.2949748587236785,0.2744609182178842,0,자동차부품
동원산업,0.5250079609221034,-0.0292362149868951,1,식료품
OCI홀딩스,0.5106409269297973,0.1011145679011934,1,화학
HJ중공업,0.4589837470792158,0.37969287880954,1,건설
BGF리테일,0.4653790027014435,-0.2369225938824414,1,도소매
코스맥스,0.4928011967842079,-0.2767488900774933,1,개인생활용품
에스엘,0.4138551214614321,0.0426745143170718,1,자동차부품
호텔신라,0.5403701055948229,-0.0945193064129203,1,도소매
GS리테일,-0.3289055520239821,0.7958261623435806,3,도소매
씨에스윈드,-0.196165705714193,0.1073081293818879,3,에너지 시설 및 서비스
아시아나항공,-1.3250494951411178,-0.2342278249952401,0,항공운수
GS건설,0.3789275011784819,-0.2399999666598587,1,건설
HD현대건설기계,0.5231176932734389,0.1484685979581201,1,기계
미래에셋생명,0.4346694556738887,0.443700162481915,1,보험
다우기술,0.5661361404168204,0.0448152380945099,1,증권
금호타이어,-0.1899619215771578,0.4120920351403276,3,자동차부품
현대위아,0.5541630865261891,0.1055565614679235,1,자동차부품
녹십자,-1.296473569858063,0.3505348635322975,0,제약
롯데관광개발,0.5605891840344766,0.0936363407372825,1,호텔 및 레저
DL이앤씨,0.4975180480258689,-0.3429860327336224,1,건설
오뚜기,0.3369289063700927,-0.2859087805355188,1,식료품
SK리츠,0.5082661516649736,0.041523996823733,1,부동산
코스모신소재,-1.0653303896066977,0.6023142800830367,0,화학
파라다이스,0.5500904733085124,0.0583368984366346,1,호텔 및 레저
한국콜마,0.4842914870215907,-0.3153545456423527,1,개인생활용품
LG화학우,-0.7495029651280789,0.874589576652991,3,기타
대우건설,0.4635861967190532,-0.2792319245980324,1,건설
한국카본,0.5698441946855717,0.0362687323483144,1,화학
SNT다이내믹스,0.5618188004830849,-0.0757156279404714,1,자동차부품
DN오토모티브,0.5304585185916504,-0.1178919190959074,1,자동차부품
대신증권,0.5599322719735123,0.0727310324820706,1,증권
대웅,0.1348099430687401,0.1520021458285949,1,제약
미래에셋증권2우B,0.5557280185922786,0.127499767200085,1,기타
STX엔진,0.4205742429693491,0.2539511530984284,1,조선
하이트진로,-0.3561581119816238,-0.42552581876545,2,음료
HDC현대산업개발,0.4243106819780738,-0.4652213088474626,1,건설
한일시멘트,0.5436416266231419,-0.1512227218218154,1,건축소재
현대지에프홀딩스,0.5478434669595187,-0.0072115165288958,1,복합 산업
지역난방공사,0.5714781274528844,0.02588984069881,1,전력
오리온홀딩스,0.5382443801530952,-0.1412576528774974,1,식료품
가온전선,-0.1689058502690704,0.3501034135606456,3,전기장비
SK케미칼,0.4493398382407866,0.2204972528751887,1,화학
영풍,0.3047619307547134,0.3041668567768503,1,휴대폰 및 관련부품
LX인터내셔널,0.5230110730918673,0.0491957604656427,1,무역
종근당,-1.189467498962116,0.3759680204494941,0,제약
롯데렌탈,0.325534031617388,-0.1852809999355082,1,호텔 및 레저
SK오션플랜트,0.5269277941334001,0.0680830397635506,1,에너지 시설 및 서비스
롯데리츠,0.5723957237633712,-0.0136393338441628,1,부동산
삼성화재우,0.5609444607699703,0.0903406467132893,1,기타
롯데정밀화학,0.3108707299653807,0.5219129852712159,3,화학
더블유게임즈,0.0387158917476272,-0.2005375623567392,2,게임 소프트웨어
에스디바이오센서,-1.0166034071336194,0.0129634785823114,0,의료 장비 및 서비스
SK디스커버리,0.53476190497792,0.1104069061772524,1,석유 및 가스
롯데웰푸드,0.4930927375154746,-0.190613091124124,1,식료품
코오롱인더,0.5197498729051402,-0.0283514828017139,1,화학
NHN,0.5464016959058982,0.0369308680182576,1,IT 서비스
ESR켄달스퀘어리츠,0.2578270318905423,-0.2829676280269309,1,부동산
LS에코에너지,0.3422877325373197,0.09650016608384,1,전기장비
한화투자증권,0.4778361962562761,0.0528376856113214,1,증권
동양생명,0.5457771317041527,-0.0680894826469454,1,보험
롯데칠성,0.4228426985033055,0.055652323508977,1,음료
한샘,-1.1271124182573171,0.454611277093428,0,내구소비재
HDC,0.5304144596043356,-0.2445285347263172,1,건설
세진중공업,0.4559070740107886,0.4019534831652479,1,조선
교보증권,0.5666331006856871,0.023858733271481,1,증권
NICE평가정보,0.5181610807504908,-0.0409294848392587,1,상업서비스
파미셀,0.5310775198226112,0.0625579050760842,1,바이오
쿠쿠홀딩스,0.5016268168716556,0.0052292557754888,1,내구소비재
SK네트웍스,0.5268045541593611,0.0881375975750474,1,복합 산업
세아베스틸지주,0.4654833686623678,0.1343564378898278,1,금속 및 광물
효성티앤씨,-0.4661563624689142,-0.4635061386013016,2,섬유 및 의복
대한유화,0.4861984684406967,0.2198352680445702,1,화학
CJ CGV,-1.0370682920404892,0.4732683859258367,0,미디어
일동제약,0.4653119327614141,0.4083298021563734,1,제약
HS효성첨단소재,0.4055939215762336,-0.1780360083314369,1,화학
태광산업,0.5003734323140483,-0.2477177631506057,1,화학
SNT홀딩스,0.5695632369484929,-0.0005548847925597,1,자동차부품
GKL,0.523005505032363,0.0410636693958305,1,호텔 및 레저
후성,0.1860239835768077,0.7123026729824316,3,화학
세방전지,-1.1160928841459437,-0.2580618376675168,0,자동차부품
해성디에스,0.2275610039674884,0.4979732439260267,3,반도체 및 관련장비
LX세미콘,-0.0760196106927047,-0.4046014280571287,2,반도체 및 관련장비
경동나비엔,-1.2359458951938849,0.0164765701832952,0,내구소비재
DL,0.4489020252548577,-0.1907649885595418,1,화학
아세아,0.5545070754990213,0.185410605390275,1,건축소재
SNT모티브,0.5581096469675522,-0.1039129159394894,1,자동차부품
LG전자우,-0.4980055203041349,0.8636386141497043,3,기타
솔루엠,-1.2762019423389288,0.4520291343794014,0,전자 장비 및 기기
케이씨텍,0.3160824359604462,0.2987373359433903,1,반도체 및 관련장비
F&F홀딩스,0.5227170720615197,0.1077892360287357,1,섬유 및 의복
케이카,0.5541481457214861,0.0425365500441677,1,자동차
SNT에너지,0.5500903421249306,-0.0498246181049872,1,에너지 시설 및 서비스
동원시스템즈,-1.4033749119308008,0.0295057259812109,0,용기 및 포장
신풍제약,0.0082579833915379,0.5704447741126623,3,제약
TKG휴켐스,-0.3791727964722217,0.8176772701523463,3,화학
녹십자홀딩스,-0.8281200866639113,0.5459946650964927,3,제약
한국금융지주우,0.5626681748485394,0.1429237259671414,1,기타
유안타증권,0.5492153687391417,0.0397029252506439,1,증권
보령,-1.368749113142434,0.2400862140831985,0,제약
코리아써키트,0.4408028828653008,0.3794526240657735,1,전자 장비 및 기기
동아쏘시오홀딩스,0.2764969028350947,0.1201794483612459,1,제약
한화리츠,0.5699363967873425,-0.0583701094516484,1,부동산
프레스티지바이오파마,-1.1199353806362584,-0.0217434418953515,0,제약
하나투어,-0.7279798993708111,-0.5130307106791863,2,호텔 및 레저
이노션,-0.0733511058993538,-0.1430757513552401,2,미디어
율촌화학,0.4895508279246411,-0.1553323823869527,1,용기 및 포장
대상,0.4558962588284582,-0.3794983730146852,1,식료품
넥센타이어,0.0320060240896879,0.5049362937793337,3,자동차부품
한화3우B,0.5630396687354602,0.0009144649402411,1,기타
코오롱모빌리티그룹,0.2873217338275721,0.599978385744258,3,자동차
빙그레,-1.3484218682114866,-0.111338634609651,0,식료품
신한알파리츠,-0.3071435117312335,-0.3082004543450093,2,부동산
미원상사,-1.3048770902140552,-0.3047907006864028,0,화학
미원에스씨,-0.8260218021659261,-0.4957965623818636,0,화학
CJ4우(전환),0.5726533765616677,0.0554567656237821,1,기타
현대홈쇼핑,0.552906002987652,-0.1403144353023412,1,온라인쇼핑
KG모빌리티,-1.373148387475662,0.1069935787742467,0,자동차
코스모화학,0.0927114150549469,0.0954957695845051,1,화학
코오롱,0.5663574106667943,-0.0186292423598734,1,복합 산업
금양,-1.3782838255416336,0.2292228678255627,0,화학
부국증권,0.52250919692325,0.2506246664599991,1,증권
한화손해보험,0.4806595329433573,0.0857692641310515,1,보험
한국단자,-0.9796784012429268,-0.1654650564554146,0,자동차부품
카프로,-0.4189561142553805,0.0126353348781912,2,화학
비에이치,-0.9409995228162118,0.7476342928569644,3,전자 장비 및 기기
디아이,0.1049805350370772,0.5032361934726267,3,반도체 및 관련장비
LX홀딩스,0.4536966837399166,-0.0170613639257057,1,복합 산업
HD현대에너지솔루션,0.5630947211142219,0.004485353127653,1,에너지 시설 및 서비스
한국쉘석유,0.5456103417961697,0.0499054750056357,1,화학
JW중외제약,-1.0744488348092638,0.5086462857602808,0,제약
제이알글로벌리츠,-0.0026000498403137,0.6980950922881677,3,부동산
솔루스첨단소재,-0.1113300704217116,0.0450086666628223,2,전자 장비 및 기기
E1,0.3810549622903527,0.1734193262947405,1,석유 및 가스
신대양제지,0.5562696945699652,0.0113533201184387,1,종이 및 목재
세아제강지주,-0.1723071893015094,-0.8892659090941181,2,금속 및 광물
바이오노트,0.4894579932809672,0.2758800875010341,1,의료 장비 및 서비스
대한해운,-0.1818076524305451,0.4644936244813666,3,해상운수
덴티움,-1.0695308517338116,-0.5617446259914672,0,의료 장비 및 서비스
롯데손해보험,-1.1953156137238892,0.4552753000756152,0,보험
쿠쿠홈시스,0.5037498980080004,-0.1241465563959172,1,내구소비재
한세실업,-1.3175125019017393,0.3083106547948712,0,섬유 및 의복
KG스틸,0.2007467915626284,-0.569354540762163,2,금속 및 광물
대신증권우,0.5639819290110593,0.0506289157493302,1,기타
아이에스동서,-0.957199344655796,0.0826919802399789,0,건설
삼양사,0.2250234422870347,0.1638781175599416,1,식료품
풍산홀딩스,0.5290917370455761,-0.0526197230071128,1,금속 및 광물
일진하이솔루스,-0.56325602319846,0.681112579443155,3,자동차부품
NICE,0.5542352862510704,0.1209765539790794,1,IT 서비스
현대그린푸드,0.4909502952545491,-0.1847468514823117,1,식료품
LF,0.4826942151596448,0.1027983243516869,1,섬유 및 의복
풀무원,0.4041402118875261,-0.2898247731489083,1,식료품
퍼시스,0.5264169502096596,-0.0748310148269367,1,내구소비재
현대차증권,0.0359619294368829,0.5191874496523716,3,증권
한일홀딩스,0.5017977525601902,-0.062576686572962,1,건축소재
동아에스티,-1.273755981400137,0.3756457992658937,0,제약
애경케미칼,0.5320743142224522,-0.076493845032105,1,화학
아모레퍼시픽우,0.5469704127431656,-0.1129460982773455,1,기타
삼천리,0.5200616531681506,-0.0062248360314145,1,가스
고려제강,-0.9077630501231072,0.3045457072861887,0,금속 및 광물
태영건설,-0.9580619778268068,-0.7095102609691695,0,건설
PI첨단소재,-0.2022886777442978,-0.1082995679325284,2,화학
엠씨넥스,0.5521252337273617,-0.0989341473216459,1,휴대폰 및 관련부품
드림텍,-1.327401769541885,0.3528181627163043,0,휴대폰 및 관련부품
신도리코,0.495892770471765,-0.181564807840864,1,사무기기
삼양홀딩스,0.3895477392663148,0.2827877898818339,1,화학
세아홀딩스,0.4962062012753203,0.1022415406548652,1,금속 및 광물
제주은행,0.4933122376919829,0.0904025572585566,1,상업은행
조광피혁,0.4141161714150737,0.2076431081712425,1,섬유 및 의복
현대차3우B,0.4223385576126169,0.4813955205164514,1,기타
스틱인베스트먼트,0.4352428757639492,-0.0296033156903353,1,창업투자 및 종금
명신산업,-1.2761425633745338,0.3819483429051091,0,자동차부품
아세아시멘트,0.5141288698071576,0.0163085329543044,1,건축소재
농심홀딩스,0.5258522627396451,0.195318250724393,1,식료품
유니드,0.1775007609309898,-0.6715424766603244,2,화학
티웨이항공,-0.8435104971893528,0.1224399793147559,0,항공운수
DB증권,0.5667401087685988,0.0766669953515409,1,증권
SPC삼립,-0.0018886651591144,-0.5172978218582088,2,식료품
코람코라이프인프라리츠,0.5362048890900462,-0.1533652197364675,1,부동산
KCC글라스,-1.3528871422884203,-0.0434294195344213,0,건축자재
제주항공,-1.215308961787293,-0.3891634017586966,0,항공운수
두산2우B,0.5559822591830363,0.0018576557147185,1,기타
삼성FN리츠,-0.6754031222996766,0.3363341071723271,3,부동산
TCC스틸,-1.3807708598587372,0.1017002492003624,0,금속 및 광물
HL홀딩스,0.5600284933835871,-0.0589800118779484,1,자동차부품
자화전자,0.4815558886793177,0.25446565150094,1,통신장비
YG PLUS,0.5424040609859062,-0.1553504666308423,1,미디어
부광약품,-1.348295017300675,0.091223977550357,0,제약
흥아해운,0.1381543154672328,-0.1846868537724726,1,해상운수
쏘카,-1.405668865594085,0.0546767326238229,0,호텔 및 레저
BGF,0.5108520553875744,-0.0941145404031362,1,화학
대한제강,-0.9624357054830164,-0.155445797964325,0,금속 및 광물
KB스타리츠,0.2688562083063646,0.1541657220134759,1,부동산
KISCO홀딩스,0.5164814304492018,0.1344175683241275,1,금속 및 광물
KG케미칼,0.5361630574940945,0.1563206568106906,1,자동차
한전산업,0.4799746725867491,-0.2131214892937868,1,에너지 시설 및 서비스
한국철강,0.533580193640272,0.188140497486403,1,금속 및 광물
애경산업,0.5152058596316302,-0.2470061577007405,1,개인생활용품
DI동일,-1.2674971300506788,-0.360275348967732,0,섬유 및 의복
신세계인터내셔날,0.3255052590630469,-0.3009157239235513,1,섬유 및 의복
INVENI,0.5403595784821267,0.149309007928905,1,가스
NH투자증권우,0.5650820085923003,0.0505630134042656,1,기타
영진약품,0.1298092286785028,-0.4383230764237958,2,제약
SBS,-0.8621971642123272,-0.1950246062715367,0,미디어
콜마홀딩스,0.5343385913191587,-0.1788940651115635,1,개인생활용품
일진홀딩스,0.5016312888084637,0.2953170750240335,1,전기장비
한섬,0.448943840855479,-0.3200977001399837,1,섬유 및 의복
삼성전기우,0.4109061190580326,0.5084473512822794,1,기타
대덕,0.5619259527912648,0.0770163709042102,1,전자 장비 및 기기
진에어,-1.2906877931127927,-0.3481056206102739,0,항공운수
DS단석,-1.3112922540850398,-0.1783070327029183,0,화학
대상홀딩스,-0.4254876570905065,-0.6315019193649558,2,식료품
현대퓨처넷,-1.2652701932547994,0.3219841167675135,0,개인생활용품
사조대림,-0.6004609187635939,-0.2374234477404016,2,식료품
유진투자증권,0.5433109770086546,0.0509405467424327,1,증권
삼아알미늄,-1.332297977969518,0.2911690554464422,0,금속 및 광물
세아제강,0.2713329520810111,-0.6180322325116998,2,금속 및 광물
한국토지신탁,0.5318707503700262,0.1710842387416546,1,부동산
신성이엔지,0.5406391627367624,0.1158175857047053,1,반도체 및 관련장비
케이씨,0.5587438190806766,0.0564361645739581,1,반도체 및 관련장비
SGC에너지,-0.9448886565019184,0.0315933245140965,0,에너지 시설 및 서비스
서연이화,-0.47603223355798,-0.037947188576196,2,자동차부품
우진,0.5430781543213465,0.1920855443721831,1,기계
제이에스코퍼레이션,0.5223183272496585,-0.054226509958035,1,섬유 및 의복
남해화학,0.42507598198579,-0.3547508232716119,1,화학
삼화콘덴서,0.0151028876433919,0.5888579889480092,3,전기장비
SIMPAC,0.5109264989940916,-0.0389997084940228,1,금속 및 광물
서울가스,0.5163507930130922,0.190743910374003,1,가스
유나이티드제약,0.4410797375635436,-0.3764655267946802,1,제약
SK증권,0.5217316567184211,0.1134268485277877,1,증권
광동제약,0.363529000557905,0.1234019852056255,1,제약
디앤디플랫폼리츠,0.556823168582858,0.0631320047959901,1,부동산
일성아이에스,0.5192603834057521,0.09348649846689,1,제약
이지스밸류플러스리츠,0.1205343739498837,-0.4377521196588998,2,부동산
남양유업,-0.2333456126994023,-0.8840911686432781,2,식료품
이리츠코크렙,0.558874294196581,0.051141629004777,1,부동산
엘브이엠씨홀딩스,0.3507857551165025,-0.4672383650986385,1,자동차
넥센,0.506075954996166,-0.0988643536232616,1,자동차부품
KPX홀딩스,0.5624499478467839,-0.0106635356638596,1,화학
한국자산신탁,-1.288135890085237,0.1555238337387557,0,부동산
아세아제지,0.2767202337933477,-0.0517866071812914,1,종이 및 목재
모토닉,0.5584393925362443,-0.089834654547515,1,자동차부품
한진,0.4080779867404937,-0.0611959709863558,1,육상운수
화승엔터프라이즈,-1.2442306201368714,-0.4160445118829981,0,섬유 및 의복
대원전선,-0.2828239796458788,0.5213401700172339,3,전기장비
롯데이노베이트,0.3385557287290574,-0.0254204792635338,1,IT 서비스
수산인더스트리,0.4003959418019141,-0.2543046103562774,1,에너지 시설 및 서비스
현대코퍼레이션,0.4006938149825496,-0.4287929423378092,1,무역
삼성SDI우,-0.7813056740290096,0.8745431047648788,3,기타
국도화학,0.4376724948034516,-0.1138319000895126,1,화학
삼영무역,0.5322956521742799,-0.0603922365226051,1,화학
코오롱ENP,0.5531591742382687,0.0863316197207047,1,화학
DB,0.3477043686953012,0.2369506605572916,1,IT 서비스
노루홀딩스,0.534745628991812,0.0752335423967761,1,건축자재
삼진제약,0.4381381905351777,0.268322338245596,1,제약
코람코더원리츠,0.558324492583002,0.1619036603673685,1,부동산
디아이씨,0.3955285341339901,0.1099967709388592,1,자동차부품
대원제약,-1.3794802918906506,0.0049777648402291,0,제약
TYM,0.5065050396711086,0.1516138969711925,1,기계
화신,0.5164813070240115,-0.181709222633921,1,자동차부품
LX하우시스,-1.016776570145996,-0.0184117346074702,0,건축자재
일신방직,0.5472675876661699,0.0616332579481317,1,섬유 및 의복
PKC,-1.3399579380088606,0.1613604094652656,0,화학
백산,0.3503431629010126,-0.4565098185399151,1,섬유 및 의복
JW홀딩스,0.4518130682627708,-0.0904795246530261,1,제약
아이마켓코리아,0.4204116802816786,-0.0041261502378201,1,온라인쇼핑
서흥,0.5356939825481593,0.1411876969771645,1,제약
지누스,-1.3612432600648543,0.001482133839035,0,내구소비재
세방,0.5054720493217097,-0.0795771855104499,1,육상운수
천일고속,0.1728114278058486,0.1285485598134841,1,육상운수
