Company_Name,0,1
삼성전자,0.4740484648006474,0.4198553109974988
SK하이닉스,0.49532710996507107,0.33581031341601014
LG에너지솔루션,-0.13496613754283454,0.7596163020870945
삼성바이오로직스,0.4089011549305435,-0.046468262583039405
삼성전자우,0.4747549258141059,0.41861024904126315
현대차,0.1646149597502123,0.741122240155782
두산에너빌리티,0.5666469546003114,0.052645653652179866
HD현대중공업,0.5573323176257896,0.12571342756869236
KB금융,0.5194646265992799,0.19263450435924492
한화에어로스페이스,0.5546079324597752,-0.16534086990908164
기아,0.22698291090323558,0.6496630451501747
셀트리온,-0.6230310934405419,0.6702115611906528
SK스퀘어,0.5290818731684197,0.24618982566502745
삼성물산,0.5391130647895175,0.2269940042074165
NAVER,0.43966584496230915,0.20700051469911357
신한지주,0.53332498091275,0.23841443459453504
한화오션,0.5522679646723909,-0.06860747196059852
한국전력,0.5644268380853967,0.11610517674855239
삼성생명,0.4557063857791211,0.3789710225452529
HD한국조선해양,0.5276060745034425,0.22800181404188252
HD현대일렉트릭,0.2475684382515328,0.6981545788756537
현대모비스,0.5205303192693236,0.1426503245969295
LG화학,0.15411226017209328,0.7138982258310826
카카오,0.5266417651596917,0.1340214417897519
하나금융지주,0.5578813281397763,0.09108711745327225
POSCO홀딩스,0.45136034672853315,0.0883790670321252
삼성SDI,-0.8628004401231417,0.8382287929899499
고려아연,-0.7432965839469092,0.8292935001872581
삼성화재,0.5542681746030171,0.07606585168929345
삼성중공업,0.5588923804841344,0.14901154296252936
현대로템,0.5709828911687524,-0.07656769520542486
SK이노베이션,-0.4607828098313201,0.3906083539139411
우리금융지주,0.5642979553905032,0.10488451445127076
삼성전기,0.42611086925533853,0.46791695905854036
메리츠금융지주,0.4310087294815494,-0.27386340156975464
효성중공업,0.5359993454455134,0.275041561591963
SK,0.527231880705268,0.22557322846723607
포스코퓨처엠,-0.041087245931415495,0.7559279622171188
HMM,0.4846170971831734,-0.28329099275873837
KT&G,0.5402736173778846,0.15506217338056053
기업은행,0.5583058023172396,0.0843774713607928
HD현대,0.4579949406905122,0.4227131171916746
두산,0.548174525390384,0.14701530737798907
LS ELECTRIC,0.5184325269671726,0.17420156660057218
LG전자,-0.9552133497115978,0.7526880694100865
삼성에스디에스,0.46795901117355615,0.22627958737078885
미래에셋증권,0.5633861477222595,0.06729027779808969
KT,0.5312782376786374,-0.23383429594365188
하이브,0.5467084963810664,-0.11088869537034166
LG,0.3179678536425396,0.3699244667751097
현대글로비스,0.2083725134758711,0.6123645885180786
크래프톤,-0.2661843062562408,-0.9191969861507894
한미반도체,0.07251654093606058,0.5535664034241748
SK텔레콤,-0.0786636356354688,0.04623071276641019
SK바이오팜,-0.7396470081176472,0.6555173050380909
삼양식품,0.5640531284822874,-0.007290076182032097
이수페타시스,0.54200402438737,0.21805011566542565
한국항공우주,0.5638068229537339,-0.05764951754218343
카카오뱅크,0.3802297903576401,-0.3397801640657234
에이피알,0.565920902471382,0.12027519273979415
포스코인터내셔널,0.5119664567247078,-0.1579665413966539
유한양행,-0.771662761897213,0.3525239637366679
한국금융지주,0.5548944106471714,0.12262207312208806
DB손해보험,0.4323431801668843,0.31299243880958694
HD현대미포,0.45932393070363603,0.2358252282752486
한화시스템,0.5614633789343106,-0.12263894792739102
HD현대마린솔루션,0.4881498657725412,0.2381923246965336
S-Oil,0.34492450686381165,0.4315226347988089
LIG넥스원,0.5248536551238334,-0.07133846547425204
대한항공,-0.8300973044603749,0.12891375832912785
NH투자증권,0.5491442084096301,0.07781908819228323
한국타이어앤테크놀로지,0.4289440910276812,0.2507642396845752
아모레퍼시픽,0.48142764958776824,-0.23933555993417813
현대건설,0.5583845704196504,-0.11715711326866943
키움증권,0.5494574743225673,0.17378402765444462
삼성증권,0.5560362153417333,0.09762796651208078
현대차2우B,0.38924525116897707,0.5175674849106772
카카오페이,0.5144260929279192,-0.03372599223932458
한진칼,0.49991088080396545,-0.20933136859251253
LG유플러스,0.5633099582348315,0.08822338425831816
코웨이,0.5319351182323058,-0.18367497652712586
삼성카드,0.5604763077661752,0.008481847243554353
LG디스플레이,0.3189449562968572,0.5978592232148197
한화,0.5652862893489468,-0.07406423486631278
LS,0.5613378226426442,-0.00023071891526116502
LG이노텍,0.1386787966391742,0.7322968479601116
한미약품,0.15749104120067475,0.7052345539643623
두산밥캣,0.5406774091179325,0.04529904190261848
CJ,0.5686570319485418,0.03497728356035225
GS,0.5167903809831846,0.16288247388089122
현대오토에버,0.39273551442061877,0.35603210260903406
삼성E&A,0.5615252150194321,0.06585932218600679
엘앤에프,-0.497894601642149,0.8233981580163401
한화솔루션,0.531919657730503,-0.21020786911130598
두산로보틱스,-0.7783646680585723,0.7977994843235283
BNK금융지주,0.5134563184788901,0.2014840491025744
JB금융지주,0.5538711201037303,0.04119587387319344
엔씨소프트,-0.011807750858182142,0.6953452318009913
넷마블,0.07064727710351099,0.32278045520513216
현대차우,0.41577573137891605,0.48889264378826675
LG생활건강,-0.2722771036962322,-0.8024888200398966
SKC,-0.6346222064030621,0.10626916782879009
오리온,0.2831633241754065,-0.5738872933673823
대한전선,0.47555578240062363,0.31942739905753326
영원무역,0.5527516563366501,0.04334317580648882
SK바이오사이언스,-0.5825929178924051,0.7729043637952385
에코프로머티,-0.99219164893947,0.25427733350215237
현대제철,0.5494680309623745,-0.04749871727430553
한국가스공사,0.5127401498247603,-0.056877224382095214
포스코DX,0.4567878211579757,-0.17974645416416432
강원랜드,0.5115649527546375,-0.08641608135912504
한화엔진,0.5520096760983237,0.11552164107073831
